Unnamed: 0	drugName	condition	review	rating	date	usefulCount
153728	Amoxicillin	Dental Abscess	"""I had all 4 wisdom teeth removed PLUS 4 second molars (two on top and two on bottom). Doc prescribed this antibiotic with T3. Antibiotics  caused my entire body to be itchy. Each time right after taking the antibiotic I get chills and then fever like symptoms...dizziness, shakes and nausea and very disoriented. Also caused hiccups everytime afterward. Goes away but the itching doesn&#039;t. The left side of my face is more swollen then the right one. It&#039;s day two. Was told it would be much worse at day 3. Not liking this antibiotic at all. But because I had so many teeth removed at once I have to stick with it and rinsing with salt water in order to avoid infection."""	6.0	January 22, 2017	3
169812	Amitriptyline	Irritable Bowel Syndrome	"""I have taken amitriptyline for 3 months for IBS. I take 20mg at night and 10mg in morning. I cannot believe how well I feel. I put a little weight on but can now make arrangements to go out and not have to cancel due to the IBS."""	9.0	June 28, 2008	110
218847	Depakote	Bipolar Disorde	"""2007 - Put on 750 mg/day of Depakote alongside Lithium 800 mg/day.  Killed libido stone dead.  Did not help stabilise mood but worked away destabilising good lithium effect.  Found this out after stopping Depakote 2014.  Depakote has caused prostate cancer which was removed by radical prostatectomy June 2014.  So it has caused me to be severely incontinent now, with erectile dysfunction.  This month June 2016 it has been confirmed I have Multiple Myeloma a blood cancer.  Depakote is the suspected trigger again.  These effects result from being put on Depakote for seven years with no investigation of physical symptoms being reported to &quot;psychiatric professionals&quot;"""	1.0	July 12, 2016	29
50702	Gabapentin	Anxiety	"""My Doctor gave me this medication because I am going through a very stressful time and I was having an emotional melt down. I take 600 mg before bed or as needed during the day and it always calms me down. It feels like my whole body is numb. It also works good for restless leg syndrome. It can make me forgetful and groggy so I don&#039;t drive if I&#039;ve just taken a dose. It may not be a good medicine for someone who has a job or needs to be very alert and focused. No other side effects. I&#039;ve been on it for 2 weeks and it&#039;s been a lifesaver."""	9.0	August 11, 2009	54
23649	Natalizumab	Multiple Sclerosis	"""I felt like normal again!"""	10.0	October 30, 2015	49
212185	Lamotrigine	Bipolar Disorde	"""I&#039;ve been on Lamictal for 2 years, 400mg a day and I can&#039;t say enough positive things about the medication. The only downside was the time it initially took to get to the dosage that my doctor and I found to be effective for me. I would say before I noticed it was working was over 2 months. Which I know seems like an eternity when you&#039;re desperate, feeling crazy &amp; at times suicidal, which I was. I haven&#039;t had any side effects and I&#039;m so thankful for Lamictal!"""	10.0	December 12, 2012	65
231697	Trazodone	Insomnia	"""I started out on a 100 mg..  Best sleep. Wake happy. Ready to go. I love it. Perfect for me."""	10.0	February 21, 2015	116
171381	Wellbutrin	Major Depressive Disorde	"""I&#039;ve been prescribed several anti-depressants throughout the years, many being SSRI&#039;s and they&#039;ve had little to no effect, or even the opposite effect but this medication works so well I can&#039;t even believe it. I&#039;m so happy I was prescribed this medication for depression. I have been on it for 3 years now and my life is changed dramatically. I suffer from major depressive disorder and SAD."""	10.0	December 17, 2016	26
91586	Dalfampridine	Multiple Sclerosis	"""I took my first dose today.  The first thing I noticed was tingling in my legs and hands.  As the day progressed my legs have felt less heavy, my left leg has dragged much less, I&#039;m not shaking as bad and I have a lot more energy.  I can&#039;t wait to see how I feel by the weekend."""	9.0	August 17, 2010	81
150076	Denavir	Cold Sores	"""I get cold sores frequently in fall and winter. Denavir is wonderful! When I use it at the first sign, sometimes it doesn&#039;t even develop into a cold sore.  I always keep this on hand."""	10.0	November 18, 2008	10
211951	Lamotrigine	Bipolar Disorde	"""So far I"""	7.0	December 20, 2015	0
21250	Focalin XR	ADHD	"""My 6 yr old son started showing signs of ADHD a year ago. He is in kindergarten and he has 3 types of days green- good, yellow-not the best, red-bad day. Every week he was coming home with 2 yellow days a week for calling out and being disruptive for the last 7 months. He started taking Focalin XR 10mg and has a green day everyday since he started the medication. His teachers say how much better he has been at school and he doesn&#039;t run a muck through the house anymore. I&#039;m so happy we found Focalin."""	8.0	May 14, 2011	37
46981	Tirosint	Hashimoto's disease	"""I was on levothyroxine for 10 years and it never did anything for me. My levels were never optimal and I continued to gain weight, be depressed, and waste money on a useless drug. So far with the Tirosint my only side effect is a slight headache. For the first time in my life my hormone levels are excellent, but my wallet is empty. Tirosint is ridiculously expensive. I use a compounding house which sells a month supply to me for $68 (Willow), as opposed to the  $125 per month that CVS wanted. I feel the price is a disgrace and something needs to be done about this. I have insurance that does not cover this drug (BCBS). My doctor gave me a discount coupon for $35 a month but Blue Cross Blue Shield would not honor it. Ask your doc for this."""	7.0	October 9, 2016	34
215152	Lubiprostone	Constipation, Drug Induced	"""The nausea hit within 20 minutes or so.  I kept trying to vomit in the toilet, but just dry heaving.  I was  crying at the same time and my poor cat was standing near me crying, too.   I was sick for hours and really thought about calling an ambulance.  I laid down with a blanket and was shivering.  This has been the worst experience I have ever had with a prescription drug.  I feel so bad I will not be able to take my other meds tonight.  I am afraid I will throw them up."""	1.0	August 30, 2016	15
174736	Eucrisa	Atopic Dermatitis	"""My 14 year old daughter is allergic to steroids and antibiotic creams.  She suffers from Atopic Dermatitis.  She has had a spot that covered the whole back of her hand for over two years.  Our dermatologist has tried everything that we could think to cure it.   For the past year and a half we have been using aquifer multiple times a day and at night and covering it.

It started to get bad again and spread.  He asked us to try this new medication cal Eucrisa.  The very next day most all of the swelling went down and within 2 weeks it was gone.  This product is amazing!!!"""	10.0	March 30, 2017	32
89327	Celexa	Anxiety and Stress	"""Started having panic attacks last June when I had a medical issue with my eye. My doctor prescribed me celexa. I held onto the prescription for over 6 months as I was terrified of relying on a pill to help me and was scared of side effects. Finally I couldn&#039;t take the anxiety anymore and started on 10mg. First few weeks I COULD NOT SLEEP and my anxiety was worse. Had to take sleeping pills. But eventually it got better and now I feel great! It&#039;s been 6 months and I&#039;ve never increased my dosage. I still get anxious once in a while but that is fine with me because I don&#039;t want to &quot;not feel anything&quot; like some pills do to you! I know it&#039;s not for everyone but I am glad I finally tried it!!"""	9.0	August 24, 2015	77
